
910656444076314627,"@pamargaez @revisamigrieta si la grieta es profunda y es una columna, no es un daño menor. revisa si hay acero en e… https://t.co/1olqht3a4f",JaimeABenavente,0,9,2017-09-21 00:06:30
910646409384226816,evitemos que la tragedia siga cobrando vidas. hay que prevenir y estar alerta a cualquier incidencia #revisamigrieta https://t.co/ehnppzub3c,CulturaColectiv,14,6,2017-09-20 23:26:37
910646018928107520,@dont_miss_u revisa por favor la profundidad de la grieta,icmartinsalazar,0,6,2017-09-20 23:25:04
910641940064034816,"¡identifica, revisa y actúa! si tu vivienda cuenta con alguna grieta te decimos cómo identificar el daño. para... https://t.co/990w3w74ye",intervaloBR,0,15,2017-09-20 23:08:52
910636908350365696,@alessa189 revisa por favor que la grieta no llegue a la losa y si llega que no pase. si llega y pasa es mejor desalojar.,serkioloza,0,6,2017-09-20 22:48:52
910627219973615616,"revisa tu vivienda, si detectas una grieta, comunícate al 5683 2222 https://t.co/njnonj4o9n",sansansan,0,9,2017-09-20 22:10:22
910626216117334016,"@rod73x revisa que no haya asentamiento , es una falla y también la profundidad de la grieta si es sólo por el recu… https://t.co/bl6gsku7xj",jimmluna,0,9,2017-09-20 22:06:23
910622144236683264,"@zunigalalis es muro cargador? revisa si sólo se da en el acabado, si la grieta se presenta en ladrillo o block, desaloja por precaución.",Luuisda,0,9,2017-09-20 21:50:12
910621357414608896,recomendaciones y medidas preventivas: ¿cómo saber si tu vivienda es habitable o no? - #ayudacdmx https://t.co/10syphdrcn,sweetparafernal,0,12,2017-09-20 21:47:04
910621044481732608,"@fredocm75 @gobmx @camegalopolis pues revisa la casa de los residentes al lado de la guarderia, el 3er piso y dios… https://t.co/bfebf8lgiw",jullina81,0,9,2017-09-20 21:45:50
910616862961963009,"no fui la única imprudente que pensó en doble sentido lo de ""revisa mi grieta"".. perdona a tu pueblo, señor! 🙊🙊🙊🙊🙊🙊",Al3va,0,6,2017-09-20 21:29:13
910616545163743233,"@lalon00 revisa si la grieta solo es en el yeso, de no ser así y ladrillo está agrietado si presenta un gran riesgo",oscar04293,0,9,2017-09-20 21:27:57
910615525796978688,"@yareegutierrez ese hashtag de ""revisa mi grieta"" es un arma de doble filo.",Edy_Lozano,0,6,2017-09-20 21:23:54
910613287343026176,"si detectas alguna grieta en tu casa, es necesario desalojar y llamar a @spccdmx, revisa este protocolo. #ayudacdmx… https://t.co/h9itokv6d5",EnConcreto_Mx,1,20,2017-09-20 21:15:00
910608846430728193,@rubcamarillo @cajasaurio @yonofui @revisamigrieta revisa si la grieta aparece del otro lado en caso de ser así es de riesgo,PatrixiaCuevas,0,12,2017-09-20 20:57:21
910608783822299136,"@yohuallikorda el muro con la grieta escalonada es el mas vulnerable,  revisa que no se haga mas ancha la grieta,  si así fuese desaloja",Tin_Man_x,0,9,2017-09-20 20:57:07
910599497658589185,"si tienes una grieta en las paredes de tu casa, revisa en esta guía si es de cuidado https://t.co/svtahh8ml6 o bien usa #revisamigrieta",TecReview,5,9,2017-09-20 20:20:13
910598216608919553,"@susanca90931957 no hay problema, grieta superficial, revisa las esquinas de tu casa",GMMARCOANTONIO,0,9,2017-09-20 20:15:07
910597550838657024,"@lily_fc5 griestas superficiales, no hay que preocuparse, revisa las esquinas de tu casa, si ves una grieta a 45° es falla",GMMARCOANTONIO,0,9,2017-09-20 20:12:28
910596893477965824,"*lee «hashtag revisa mi grieta»*

tehehe.",cosmicJunkBot,0,6,2017-09-20 20:09:52
910596316874641409,"revisa tu grieta: sácale una foto, súbela a tu facebook con el hashtag #revisamigrieta y expertos te ayudarán a... https://t.co/yesw9i77qh",enDzogchen,0,12,2017-09-20 20:07:34
910594350882496512,"@raquel47995921 @fooonts revisa si la grieta se observa en el techo de la planta baja mayor a 5mm, si no todo está bien.",marcerodz,0,12,2017-09-20 19:59:45
910592241298579461,@sunriseusers revisa si la grieta se observa por ambos lados del muro. de ser así trata de revisar los blocks. y si… https://t.co/fmkzguab34,iSr_Geo,0,9,2017-09-20 19:51:22
910589140512550912,"@paulinaqag sí efectivamente hay un asentamiento del muro, sólo es por el acabado, revisa si está la misma grieta e… https://t.co/ttwqvcnx27",Arqbra,0,9,2017-09-20 19:39:03
910583854091481088,pregúntale al experto: #revisamigrieta https://t.co/xp7d8bp8dh vía @civicomexico,maria2veces,2,6,2017-09-20 19:18:03
910577365834596352,el hashtag de “revisa mi grieta” va a ser muy divertido en unos días que esto haya pasado. revisa mi grieta tee he he.,in53cto,0,9,2017-09-20 18:52:16
910577241129549824,@brendact1 toma más fotos esa foto que mandaste solo es una grieta superficial no hay peligro pero revisa en trabes… https://t.co/17cvg527jx,ArquitectoJCMR,0,9,2017-09-20 18:51:46
910576184697618432,"@kjoelmd remueve el aplanado que está desprendido, y revisa si la grieta atraviesa el tabique del muro. manda foto de la parte descubierta",Rhayader1527,0,9,2017-09-20 18:47:34
910574705140051969,#revisa mi grieta https://t.co/3xy2rrcyrq,gameoverlino1,0,6,2017-09-20 18:41:42
910574169661702144,"@david_munive la grieta penetra el muro, pero ahí no hay columna, si solo es eso relajante un poco, revisa losa, columnas y trabes",RHeruz,0,9,2017-09-20 18:39:34
910573670287814656,@29dianfernandez podras ver que se ve humedad de tiempo y estaba suelto el acabado. revisa arriva si hay grieta que… https://t.co/reqmx2spal,Elcondotier,0,9,2017-09-20 18:37:35
910573610800111616,"@jesusrockmind si la grieta esta por todo lo largo del muro, ten cuidado. revisa si tienes grietas de 45 grados en ellas",carlescarletto,0,15,2017-09-20 18:37:21
910570100201263104,revisa mi grieta (@revisamigrieta) | twitter https://t.co/uyf6vyxky4,Click_Javier,0,6,2017-09-20 18:23:24
910562249797808128,"@lillemar es un fallo por cortante, pero no parece grave, monitorea la grieta, si se ensancha revisa grietas en otr… https://t.co/lfyp7ozwrv",Tin_Man_x,0,6,2017-09-20 17:52:12
910560946531196930,"#revisamigrieta: en twt, expertos te ayudan a saber si tienes o no que desalojar
https://t.co/of5gztnms4 https://t.co/aqlcfc5n4b",plumasatomicas,7,9,2017-09-20 17:47:01
910560012312862720,"@marchapa17 si ses la unica grieta no es de cuidado, revisa los apoyos (muros, columnas) pareciera que eso fue una junta fría",Tin_Man_x,0,6,2017-09-20 17:43:18
910558944346517505,"@vanne_gom @fooonts el daño es superficial,de todos modos si es edificio de varios niveles revisa en niveles inferi… https://t.co/ij8ibzuonl",marcerodz,0,12,2017-09-20 17:39:04
910558902210588672,"""revisa mi grieta"" ese ht parecería que lo pensaron #losverdulerosdelamor.",KinG_CoAcH,0,9,2017-09-20 17:38:54
910558391558270977,"@victorlovera agregado a el comentario de juan, revisa el lado posterior del muro y saber si se presenta el mimo tipo de grieta.",RIVAN85,0,9,2017-09-20 17:36:52
910557860051902464,revisa mi grieta https://t.co/amsqmby4ja,Vicente30747894,0,6,2017-09-20 17:34:45
910557460800225280,@victorlovera verifica en la segunda foto que los ladrillos estén sin rajaduras y revisa si ninguna grieta llega a las columnas o losa,Juan_ASF,0,6,2017-09-20 17:33:10
910552257610969088,"@gmmarcoantonio #revisa mi grieta
porfavor asesorarme es una grieta en el techo de mi casa está como despegada de l… https://t.co/wbmb7cr6qk",jenny_caud,0,15,2017-09-20 17:12:30
910551617216299008,@supercivik hashtag revisa mi grieta. y hay una tu a muy básica.,GOKT_TZO,0,6,2017-09-20 17:09:57
910551412936818688,"no parece grave, es azotea o hay otro piso encima de ti? si tienes acceso revisa si en el piso superior se nota esta grieta",Tin_Man_x,0,9,2017-09-20 17:09:08
910551399448010753,revisa mi grieta @spccdmx #revisamigrieta https://t.co/delspchakp,rafsda,0,16,2017-09-20 17:09:05
910550900468465664,@consultoriavela podría darme su opinión? es un sexto piso #revisa mi grieta https://t.co/1yoaoy3wac,uxwald15,0,9,2017-09-20 17:07:06
910550377698779138,"revisa mi grieta #revisamigrieta 
estoy en riesgo? , foto de recámara de mi casa https://t.co/inrpt9f0k3",JuanDGP26,0,9,2017-09-20 17:05:01
910549585763770368,"¡revisa tu #vivienda!, si detectas alguna grieta es necesario desalojar y llamar a @spccdmx #sismocdmx… https://t.co/glzerzjuad",canadevi,6,20,2017-09-20 17:01:53
910547839607910400,"@danofono @fooonts no se ve muy profunda la grieta, revisa en los pisos inferiores a ver si continúa la grieta o si… https://t.co/tgfp1w0qe6",marcerodz,0,6,2017-09-20 16:54:56
910546847378243584,@julietavibe solamente hay esa grieta? revisa los demás muros.,IngLugo,0,6,2017-09-20 16:51:00
910546508747026433,"@arceocuevas @fooonts parece falla estructural, retira el aplanado de uno de los cuadrantes y revisa la grieta en m… https://t.co/efat3sqpob",coppilcus,0,9,2017-09-20 16:49:39
910545765960900608,@marthadebayle qué puede hacer mi hermana si su casa si tiene una grieta evidente. quién la revisa? está en tláhuac,silvirije,0,12,2017-09-20 16:46:42
910542714034323456,es obvio que fue un ingeniero civil quien acuñó el jashtag «revisa mi grieta».,ProfesorDoval,0,9,2017-09-20 16:34:34
910542579296460800,"@julioiponce esta grieta solo tiene afectacion superficial, revisa trabes y columnas",ConsultoriaVela,0,6,2017-09-20 16:34:02
910541010664529920,"@drawforlove te sugiero que levantes el aplanado, sobretodo dnd la grieta se aprecia mas abierta, revisa si la unió… https://t.co/z7zwdtgxmc",mas_hache2oo,0,9,2017-09-20 16:27:48
910539529286594560,@jeymc78 observa si la grieta pasa al otro lado del muro eso indica una cortante en el muro y revisa columnas y trabes alrededor del muro.,Mr_MFrank89,0,9,2017-09-20 16:21:55
910538298258464768,"utiliza el ""#revisa mi grieta"" para tener una opinión de riesgo de tu inmueble https://t.co/seygow5ksh",Eduardo94238572,0,9,2017-09-20 16:17:01
910537815573774337,@dianilux no se ve grave. solo revisa que la grieta no sea mayor que el dedo pulgar.,Artqui,0,9,2017-09-20 16:15:06
910535793566826496,@cldverde me preocupa la grieta de la columna revisa que no se agrave muestra dano estructural,AnaArguimbau,0,6,2017-09-20 16:07:04
910535581695844352,"@gabyramireztv parece ser una grieta leve, revisa bien si hay alguna abertura, sería bueno un acercamiento de al fo… https://t.co/hvrwo79jj6",Hehecatl,0,6,2017-09-20 16:06:14
910535301084332032,"jajajaja ""revisa mi grieta"" no mamen ¿qué no había otro nombre?",waffenss,0,6,2017-09-20 16:05:07
910535011937304576,#revisa mi grieta,MaribelOvando4,0,6,2017-09-20 16:03:58
910532899681722369,@gina11ag recomienda usar la etiqueta #revisa mi grieta o enviárselas por md. mi solidaridad. https://t.co/b3i0cbahk7,milunluces,2,12,2017-09-20 15:55:34
910532208250646529,"revisa las esquinas de tu casa, si detectas alguna grieta considerable puedes colocar un testigo de yeso para monit… https://t.co/33dpvuuira",FuncionFormaWeb,9,9,2017-09-20 15:52:49
910522479436742656,el hashtag de revisa mi grieta suena increíblemente mal.,robsainz,0,9,2017-09-20 15:14:10
910520248930930688,@rikymoreno sin experiencia alguna me atrevería a decir que procede evacuación. por favor revisa si está goteando la grieta.,manolais8,0,6,2017-09-20 15:05:18
910514614210719745,"@icaro4627 desde donde empieza la grieta?, no se ve con daño profundo, revisa trabes y columnas.",ConsultoriaVela,0,9,2017-09-20 14:42:55
910512397999149056,@patycatalanglz ing c. revisa si la grieta atraviesa el muro y es de un espesor considerable posible daño estructur… https://t.co/oud1jbzmdz,Zurdoo39,0,12,2017-09-20 14:34:06
910511403722665985,"@woodstock6987 gracias,  no parece de cuidado,  revisa en el piso de abajo si se ve la misma grieta. gracias",Tin_Man_x,0,9,2017-09-20 14:30:09
910509862374719488,@pamacdg @untaiheisenberg ing civil revisa si la grieta tiene un espesor considerable y si atraviesa al otro lado d… https://t.co/jp7efpqnoj,Zurdoo39,6,6,2017-09-20 14:24:02
910509402205036544,@jesusgarciadi soy ing civil revisa si la grieta no aparece del otro lado si es así toma precauciones y sigue revis… https://t.co/jje21yhvod,Zurdoo39,0,9,2017-09-20 14:22:12
910506685260734464,"#ayudacdmx

si yeso, azulejo, o cualquier acabado de tu casa se cayó, no te alarmes. revisa si hay grieta diagonal, esa es peligrosa.",GrinchMisantrop,0,24,2017-09-20 14:11:24
910504866056826881,"@maggieguzmanloc revisa si del otro lado del muro está la misma grieta, si es así, hay daño estructural según lo que puedo ver.",Elias_Laias,0,12,2017-09-20 14:04:11
910490655570329600,"@_neogeek no hay riesgo aparente. es la junta entre edificio. la grieta en la losa es superficial. 
revisa si no se repite y es más profunda",anakes_angel,0,9,2017-09-20 13:07:43
910488147556843520,"@lessedith revisa si esa grieta sigue detrás del mueble, parece ser que en esa parte puede existir una fractura https://t.co/dkxpac1dud",UnTaIHeisenberg,4,9,2017-09-20 12:57:45
910487758157766656,"@celykaboom parece ser el aplanado exterior, revisa el techo de las escaleras si presenta alguna grieta dado que es… https://t.co/zlmacsfwqr",UnTaIHeisenberg,1,12,2017-09-20 12:56:12
910484518120730625,@_neogeek no parece ser plafón. revisa si esa grieta se presenta continua en la misma losa,anakes_angel,0,6,2017-09-20 12:43:19
910477923349655553,"@ferzzu @arq_antoniomaza @reexi ... desplomarse, dependiendo de la longitud y gravedad de grieta. revisa que no cor… https://t.co/pvfwn7upe9",coppilcus,0,6,2017-09-20 12:17:07
910390766832197632,@dinasolis a mi juicio no me parece que corran peligro. si es necesario observar cómo evoluciona. revisa si la grie… https://t.co/1iupvmanll,victordelangel,0,6,2017-09-20 06:30:47
910247089908658177,"#terremotomx  revisa tu casa, toda fisura o grieta en columnas o trabes son de riesgo. revisa a detalle y protege a los tuyos",solociudadanos,4,9,2017-09-19 20:59:52
910246018901512192,revisa los techos de tu casa y reporta cualquier grieta a mantenimiento. no te quedes con la duda de que sea un desprendimiento del tirol.,Quien,17,15,2017-09-19 20:55:37
910211631854030848,"quédense juntos, revisa si hay alguna grieta, revisa el gas y si es así sal de la casa, pero todo con calma, respir… https://t.co/sqbmiwbxzs",vgon_rmt,1,12,2017-09-19 18:38:58
928413699638996993,"muro de fachada en coyoacán, planta baja, casa de dos niveles.

amix del revisa mi grieta, cómo lo ven? @fooonts… https://t.co/mcocpkwbtv",joaquindcn,0,12,2017-11-09 00:07:29
